,ICAO Code_origin,ICAO Code_destination,Origin,Destination,Line,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Total_pax,OD_pair
566,VIDP,SAEZ,POINT (77.1006 28.5567),POINT (-58.5373 -34.8165),"LINESTRING (77.1006 28.5567, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,SAEZ_VIDP
567,VIDP,CYYZ,POINT (77.1006 28.5567),POINT (-79.61450000000001 43.6817),"LINESTRING (77.1006 28.5567, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_VIDP
568,VIDP,MMMX,POINT (77.1006 28.5567),POINT (-99.0719 19.4361),"LINESTRING (77.1006 28.5567, -99.0719 19.4361)",0.0,0.0,0.0,0.0,MMMX_VIDP
569,VIDP,CYVR,POINT (77.1006 28.5567),POINT (-123.1788 49.1951),"LINESTRING (77.1006 28.5567, -123.1788 49.1951)",0.0,0.0,0.0,-0.0,CYVR_VIDP
570,VIDP,EDDF,POINT (77.1006 28.5567),POINT (8.570600000000001 50.0333),"LINESTRING (77.1006 28.5567, 8.570600000000001 50.0333)",0.0,1.0,-0.0,108.0,EDDF_VIDP
571,VIDP,KJFK,POINT (77.1006 28.5567),POINT (-73.77970000000001 40.6446),"LINESTRING (77.1006 28.5567, -73.77970000000001 40.6446)",0.0,0.0,1.0,242.0,KJFK_VIDP
572,VIDP,SBGL,POINT (77.1006 28.5567),POINT (-43.2566 -22.8053),"LINESTRING (77.1006 28.5567, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,SBGL_VIDP
573,VIDP,LEMD,POINT (77.1006 28.5567),POINT (-3.5626 40.4719),"LINESTRING (77.1006 28.5567, -3.5626 40.4719)",0.0,0.0,1.0,137.0,LEMD_VIDP
574,VIDP,ZSPD,POINT (77.1006 28.5567),POINT (121.8083 31.1443),"LINESTRING (77.1006 28.5567, 121.8083 31.1443)",0.0,-0.0,1.0,255.0,VIDP_ZSPD
575,VIDP,OMDB,POINT (77.1006 28.5567),POINT (55.3641 25.2566),"LINESTRING (77.1006 28.5567, 55.3641 25.2566)",-0.0,1.0,-0.0,120.0,OMDB_VIDP
576,VIDP,LTFM,POINT (77.1006 28.5567),POINT (28.7425 41.2593),"LINESTRING (77.1006 28.5567, 28.7425 41.2593)",0.0,2.0,0.0,205.0,LTFM_VIDP
577,VIDP,ZBAA,POINT (77.1006 28.5567),POINT (116.6031 40.0799),"LINESTRING (77.1006 28.5567, 116.6031 40.0799)",0.0,0.0,1.0,230.0,VIDP_ZBAA
579,VIDP,EFRO,POINT (77.1006 28.5567),POINT (25.8275 66.55800000000001),"LINESTRING (77.1006 28.5567, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_VIDP
580,VIDP,EHEH,POINT (77.1006 28.5567),POINT (5.3784 51.4505),"LINESTRING (77.1006 28.5567, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EHEH_VIDP
581,VIDP,EFHK,POINT (77.1006 28.5567),POINT (24.9633 60.3172),"LINESTRING (77.1006 28.5567, 24.9633 60.3172)",0.0,1.0,-0.0,76.0,EFHK_VIDP
582,VIDP,LDZA,POINT (77.1006 28.5567),POINT (16.0675 45.7407),"LINESTRING (77.1006 28.5567, 16.0675 45.7407)",0.0,-0.0,-0.0,-0.0,LDZA_VIDP
583,VIDP,EBBR,POINT (77.1006 28.5567),POINT (4.4859 50.9002),"LINESTRING (77.1006 28.5567, 4.4859 50.9002)",0.0,0.0,-0.0,-0.0,EBBR_VIDP
584,VIDP,EIDW,POINT (77.1006 28.5567),POINT (-6.2701 53.4213),"LINESTRING (77.1006 28.5567, -6.2701 53.4213)",0.0,0.0,1.0,97.0,EIDW_VIDP
585,VIDP,LGAV,POINT (77.1006 28.5567),POINT (23.948 37.9362),"LINESTRING (77.1006 28.5567, 23.948 37.9362)",0.0,1.0,-0.0,91.0,LGAV_VIDP
586,VIDP,BIKF,POINT (77.1006 28.5567),POINT (-21.9466 64.1318),"LINESTRING (77.1006 28.5567, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_VIDP
587,VIDP,EETN,POINT (77.1006 28.5567),POINT (24.8165 59.4144),"LINESTRING (77.1006 28.5567, 24.8165 59.4144)",0.0,-0.0,-0.0,-0.0,EETN_VIDP
588,VIDP,LKPR,POINT (77.1006 28.5567),POINT (14.2632 50.1018),"LINESTRING (77.1006 28.5567, 14.2632 50.1018)",0.0,1.0,-0.0,70.0,LKPR_VIDP
589,VIDP,FACT,POINT (77.1006 28.5567),POINT (18.6021 -33.9715),"LINESTRING (77.1006 28.5567, 18.6021 -33.9715)",0.0,0.0,-0.0,-0.0,FACT_VIDP
590,VIDP,ESSA,POINT (77.1006 28.5567),POINT (17.9186 59.6519),"LINESTRING (77.1006 28.5567, 17.9186 59.6519)",0.0,1.0,-0.0,99.0,ESSA_VIDP
591,VIDP,EGPH,POINT (77.1006 28.5567),POINT (-3.3725 55.95),"LINESTRING (77.1006 28.5567, -3.3725 55.95)",0.0,0.0,0.0,0.0,EGPH_VIDP
592,VIDP,LFQQ,POINT (77.1006 28.5567),POINT (3.1025 50.5669),"LINESTRING (77.1006 28.5567, 3.1025 50.5669)",0.0,0.0,0.0,0.0,LFQQ_VIDP
593,VIDP,LPPT,POINT (77.1006 28.5567),POINT (-9.135899999999999 38.7813),"LINESTRING (77.1006 28.5567, -9.135899999999999 38.7813)",0.0,0.0,-0.0,-0.0,LPPT_VIDP
594,EFRO,LIRF,POINT (25.8275 66.55800000000001),POINT (12.239712 41.77354),"LINESTRING (25.8275 66.55800000000001, 12.239712 41.77354)",0.0,0.0,0.0,0.0,EFRO_LIRF
595,EFRO,EDDT,POINT (25.8275 66.55800000000001),POINT (13.2877 52.5597),"LINESTRING (25.8275 66.55800000000001, 13.2877 52.5597)",0.0,0.0,0.0,0.0,EDDT_EFRO
596,EFRO,RJAA,POINT (25.8275 66.55800000000001),POINT (140.3843 35.7702),"LINESTRING (25.8275 66.55800000000001, 140.3843 35.7702)",0.0,0.0,0.0,0.0,EFRO_RJAA
597,EFRO,EDDM,POINT (25.8275 66.55800000000001),POINT (11.7861 48.3538),"LINESTRING (25.8275 66.55800000000001, 11.7861 48.3538)",0.0,0.0,0.0,0.0,EDDM_EFRO
598,EFRO,LFPG,POINT (25.8275 66.55800000000001),POINT (2.55 49.0128),"LINESTRING (25.8275 66.55800000000001, 2.55 49.0128)",-0.0,-0.0,-0.0,-0.0,EFRO_LFPG
599,EFRO,SAEZ,POINT (25.8275 66.55800000000001),POINT (-58.5373 -34.8165),"LINESTRING (25.8275 66.55800000000001, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EFRO_SAEZ
600,EFRO,CYYZ,POINT (25.8275 66.55800000000001),POINT (-79.61450000000001 43.6817),"LINESTRING (25.8275 66.55800000000001, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EFRO
601,EFRO,MMMX,POINT (25.8275 66.55800000000001),POINT (-99.0719 19.4361),"LINESTRING (25.8275 66.55800000000001, -99.0719 19.4361)",0.0,0.0,0.0,0.0,EFRO_MMMX
602,EFRO,CYVR,POINT (25.8275 66.55800000000001),POINT (-123.1788 49.1951),"LINESTRING (25.8275 66.55800000000001, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EFRO
603,EFRO,EDDF,POINT (25.8275 66.55800000000001),POINT (8.570600000000001 50.0333),"LINESTRING (25.8275 66.55800000000001, 8.570600000000001 50.0333)",0.0,0.0,0.0,0.0,EDDF_EFRO
604,EFRO,KJFK,POINT (25.8275 66.55800000000001),POINT (-73.77970000000001 40.6446),"LINESTRING (25.8275 66.55800000000001, -73.77970000000001 40.6446)",0.0,0.0,0.0,0.0,EFRO_KJFK
605,EFRO,SBGL,POINT (25.8275 66.55800000000001),POINT (-43.2566 -22.8053),"LINESTRING (25.8275 66.55800000000001, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EFRO_SBGL
606,EFRO,LEMD,POINT (25.8275 66.55800000000001),POINT (-3.5626 40.4719),"LINESTRING (25.8275 66.55800000000001, -3.5626 40.4719)",0.0,0.0,0.0,0.0,EFRO_LEMD
607,EFRO,ZSPD,POINT (25.8275 66.55800000000001),POINT (121.8083 31.1443),"LINESTRING (25.8275 66.55800000000001, 121.8083 31.1443)",0.0,0.0,0.0,0.0,EFRO_ZSPD
608,EFRO,OMDB,POINT (25.8275 66.55800000000001),POINT (55.3641 25.2566),"LINESTRING (25.8275 66.55800000000001, 55.3641 25.2566)",0.0,0.0,0.0,0.0,EFRO_OMDB
609,EFRO,LTFM,POINT (25.8275 66.55800000000001),POINT (28.7425 41.2593),"LINESTRING (25.8275 66.55800000000001, 28.7425 41.2593)",0.0,0.0,0.0,0.0,EFRO_LTFM
610,EFRO,ZBAA,POINT (25.8275 66.55800000000001),POINT (116.6031 40.0799),"LINESTRING (25.8275 66.55800000000001, 116.6031 40.0799)",0.0,0.0,0.0,0.0,EFRO_ZBAA
611,EFRO,VIDP,POINT (25.8275 66.55800000000001),POINT (77.1006 28.5567),"LINESTRING (25.8275 66.55800000000001, 77.1006 28.5567)",0.0,0.0,0.0,0.0,EFRO_VIDP
613,EFRO,EHEH,POINT (25.8275 66.55800000000001),POINT (5.3784 51.4505),"LINESTRING (25.8275 66.55800000000001, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EFRO_EHEH
614,EFRO,EFHK,POINT (25.8275 66.55800000000001),POINT (24.9633 60.3172),"LINESTRING (25.8275 66.55800000000001, 24.9633 60.3172)",0.0,0.0,0.0,0.0,EFHK_EFRO
615,EFRO,LDZA,POINT (25.8275 66.55800000000001),POINT (16.0675 45.7407),"LINESTRING (25.8275 66.55800000000001, 16.0675 45.7407)",0.0,0.0,0.0,0.0,EFRO_LDZA
616,EFRO,EBBR,POINT (25.8275 66.55800000000001),POINT (4.4859 50.9002),"LINESTRING (25.8275 66.55800000000001, 4.4859 50.9002)",0.0,0.0,0.0,0.0,EBBR_EFRO
617,EFRO,EIDW,POINT (25.8275 66.55800000000001),POINT (-6.2701 53.4213),"LINESTRING (25.8275 66.55800000000001, -6.2701 53.4213)",0.0,0.0,0.0,0.0,EFRO_EIDW
618,EFRO,LGAV,POINT (25.8275 66.55800000000001),POINT (23.948 37.9362),"LINESTRING (25.8275 66.55800000000001, 23.948 37.9362)",0.0,0.0,0.0,0.0,EFRO_LGAV
619,EFRO,BIKF,POINT (25.8275 66.55800000000001),POINT (-21.9466 64.1318),"LINESTRING (25.8275 66.55800000000001, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EFRO
620,EFRO,EETN,POINT (25.8275 66.55800000000001),POINT (24.8165 59.4144),"LINESTRING (25.8275 66.55800000000001, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_EFRO
621,EFRO,LKPR,POINT (25.8275 66.55800000000001),POINT (14.2632 50.1018),"LINESTRING (25.8275 66.55800000000001, 14.2632 50.1018)",0.0,0.0,0.0,0.0,EFRO_LKPR
622,EFRO,FACT,POINT (25.8275 66.55800000000001),POINT (18.6021 -33.9715),"LINESTRING (25.8275 66.55800000000001, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EFRO_FACT
623,EFRO,ESSA,POINT (25.8275 66.55800000000001),POINT (17.9186 59.6519),"LINESTRING (25.8275 66.55800000000001, 17.9186 59.6519)",0.0,0.0,0.0,0.0,EFRO_ESSA
624,EFRO,EGPH,POINT (25.8275 66.55800000000001),POINT (-3.3725 55.95),"LINESTRING (25.8275 66.55800000000001, -3.3725 55.95)",0.0,0.0,0.0,0.0,EFRO_EGPH
625,EFRO,LFQQ,POINT (25.8275 66.55800000000001),POINT (3.1025 50.5669),"LINESTRING (25.8275 66.55800000000001, 3.1025 50.5669)",0.0,0.0,0.0,0.0,EFRO_LFQQ
626,EFRO,LPPT,POINT (25.8275 66.55800000000001),POINT (-9.135899999999999 38.7813),"LINESTRING (25.8275 66.55800000000001, -9.135899999999999 38.7813)",0.0,0.0,0.0,0.0,EFRO_LPPT
627,EHEH,LIRF,POINT (5.3784 51.4505),POINT (12.239712 41.77354),"LINESTRING (5.3784 51.4505, 12.239712 41.77354)",1.0,-0.0,-0.0,23.0,EHEH_LIRF
628,EHEH,EDDT,POINT (5.3784 51.4505),POINT (13.2877 52.5597),"LINESTRING (5.3784 51.4505, 13.2877 52.5597)",1.0,-0.0,-0.0,30.0,EDDT_EHEH
629,EHEH,RJAA,POINT (5.3784 51.4505),POINT (140.3843 35.7702),"LINESTRING (5.3784 51.4505, 140.3843 35.7702)",0.0,0.0,0.0,0.0,EHEH_RJAA
630,EHEH,EDDM,POINT (5.3784 51.4505),POINT (11.7861 48.3538),"LINESTRING (5.3784 51.4505, 11.7861 48.3538)",1.0,-0.0,-0.0,24.0,EDDM_EHEH
631,EHEH,LFPG,POINT (5.3784 51.4505),POINT (2.55 49.0128),"LINESTRING (5.3784 51.4505, 2.55 49.0128)",1.0,-0.0,-0.0,56.0,EHEH_LFPG
632,EHEH,SAEZ,POINT (5.3784 51.4505),POINT (-58.5373 -34.8165),"LINESTRING (5.3784 51.4505, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EHEH_SAEZ
633,EHEH,CYYZ,POINT (5.3784 51.4505),POINT (-79.61450000000001 43.6817),"LINESTRING (5.3784 51.4505, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EHEH
634,EHEH,MMMX,POINT (5.3784 51.4505),POINT (-99.0719 19.4361),"LINESTRING (5.3784 51.4505, -99.0719 19.4361)",0.0,0.0,0.0,0.0,EHEH_MMMX
635,EHEH,CYVR,POINT (5.3784 51.4505),POINT (-123.1788 49.1951),"LINESTRING (5.3784 51.4505, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EHEH
636,EHEH,EDDF,POINT (5.3784 51.4505),POINT (8.570600000000001 50.0333),"LINESTRING (5.3784 51.4505, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,26.0,EDDF_EHEH
637,EHEH,KJFK,POINT (5.3784 51.4505),POINT (-73.77970000000001 40.6446),"LINESTRING (5.3784 51.4505, -73.77970000000001 40.6446)",0.0,-0.0,-0.0,-0.0,EHEH_KJFK
638,EHEH,SBGL,POINT (5.3784 51.4505),POINT (-43.2566 -22.8053),"LINESTRING (5.3784 51.4505, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EHEH_SBGL
639,EHEH,LEMD,POINT (5.3784 51.4505),POINT (-3.5626 40.4719),"LINESTRING (5.3784 51.4505, -3.5626 40.4719)",1.0,-0.0,-0.0,29.0,EHEH_LEMD
640,EHEH,ZSPD,POINT (5.3784 51.4505),POINT (121.8083 31.1443),"LINESTRING (5.3784 51.4505, 121.8083 31.1443)",0.0,0.0,0.0,0.0,EHEH_ZSPD
641,EHEH,OMDB,POINT (5.3784 51.4505),POINT (55.3641 25.2566),"LINESTRING (5.3784 51.4505, 55.3641 25.2566)",0.0,0.0,0.0,0.0,EHEH_OMDB
642,EHEH,LTFM,POINT (5.3784 51.4505),POINT (28.7425 41.2593),"LINESTRING (5.3784 51.4505, 28.7425 41.2593)",1.0,-0.0,-0.0,38.0,EHEH_LTFM
643,EHEH,ZBAA,POINT (5.3784 51.4505),POINT (116.6031 40.0799),"LINESTRING (5.3784 51.4505, 116.6031 40.0799)",0.0,0.0,0.0,0.0,EHEH_ZBAA
644,EHEH,VIDP,POINT (5.3784 51.4505),POINT (77.1006 28.5567),"LINESTRING (5.3784 51.4505, 77.1006 28.5567)",0.0,0.0,0.0,0.0,EHEH_VIDP
645,EHEH,EFRO,POINT (5.3784 51.4505),POINT (25.8275 66.55800000000001),"LINESTRING (5.3784 51.4505, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_EHEH
647,EHEH,EFHK,POINT (5.3784 51.4505),POINT (24.9633 60.3172),"LINESTRING (5.3784 51.4505, 24.9633 60.3172)",0.0,0.0,0.0,0.0,EFHK_EHEH
648,EHEH,LDZA,POINT (5.3784 51.4505),POINT (16.0675 45.7407),"LINESTRING (5.3784 51.4505, 16.0675 45.7407)",0.0,0.0,0.0,0.0,EHEH_LDZA
649,EHEH,EBBR,POINT (5.3784 51.4505),POINT (4.4859 50.9002),"LINESTRING (5.3784 51.4505, 4.4859 50.9002)",1.0,-0.0,-0.0,37.0,EBBR_EHEH
650,EHEH,EIDW,POINT (5.3784 51.4505),POINT (-6.2701 53.4213),"LINESTRING (5.3784 51.4505, -6.2701 53.4213)",1.0,-0.0,-0.0,20.0,EHEH_EIDW
651,EHEH,LGAV,POINT (5.3784 51.4505),POINT (23.948 37.9362),"LINESTRING (5.3784 51.4505, 23.948 37.9362)",0.0,0.0,0.0,0.0,EHEH_LGAV
652,EHEH,BIKF,POINT (5.3784 51.4505),POINT (-21.9466 64.1318),"LINESTRING (5.3784 51.4505, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EHEH
653,EHEH,EETN,POINT (5.3784 51.4505),POINT (24.8165 59.4144),"LINESTRING (5.3784 51.4505, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_EHEH
654,EHEH,LKPR,POINT (5.3784 51.4505),POINT (14.2632 50.1018),"LINESTRING (5.3784 51.4505, 14.2632 50.1018)",-0.0,-0.0,-0.0,-0.0,EHEH_LKPR
655,EHEH,FACT,POINT (5.3784 51.4505),POINT (18.6021 -33.9715),"LINESTRING (5.3784 51.4505, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EHEH_FACT
656,EHEH,ESSA,POINT (5.3784 51.4505),POINT (17.9186 59.6519),"LINESTRING (5.3784 51.4505, 17.9186 59.6519)",-0.0,-0.0,-0.0,-0.0,EHEH_ESSA
657,EHEH,EGPH,POINT (5.3784 51.4505),POINT (-3.3725 55.95),"LINESTRING (5.3784 51.4505, -3.3725 55.95)",0.0,0.0,0.0,0.0,EGPH_EHEH
658,EHEH,LFQQ,POINT (5.3784 51.4505),POINT (3.1025 50.5669),"LINESTRING (5.3784 51.4505, 3.1025 50.5669)",1.0,-0.0,-0.0,22.0,EHEH_LFQQ
659,EHEH,LPPT,POINT (5.3784 51.4505),POINT (-9.135899999999999 38.7813),"LINESTRING (5.3784 51.4505, -9.135899999999999 38.7813)",-0.0,-0.0,-0.0,-0.0,EHEH_LPPT
660,EFHK,LIRF,POINT (24.9633 60.3172),POINT (12.239712 41.77354),"LINESTRING (24.9633 60.3172, 12.239712 41.77354)",1.0,-0.0,-0.0,56.0,EFHK_LIRF
661,EFHK,EDDT,POINT (24.9633 60.3172),POINT (13.2877 52.5597),"LINESTRING (24.9633 60.3172, 13.2877 52.5597)",1.0,-0.0,-0.0,56.0,EDDT_EFHK
662,EFHK,RJAA,POINT (24.9633 60.3172),POINT (140.3843 35.7702),"LINESTRING (24.9633 60.3172, 140.3843 35.7702)",0.0,0.0,1.0,87.0,EFHK_RJAA
663,EFHK,EDDM,POINT (24.9633 60.3172),POINT (11.7861 48.3538),"LINESTRING (24.9633 60.3172, 11.7861 48.3538)",1.0,-0.0,-0.0,43.0,EDDM_EFHK
664,EFHK,LFPG,POINT (24.9633 60.3172),POINT (2.55 49.0128),"LINESTRING (24.9633 60.3172, 2.55 49.0128)",1.0,-0.0,-0.0,56.0,EFHK_LFPG
665,EFHK,SAEZ,POINT (24.9633 60.3172),POINT (-58.5373 -34.8165),"LINESTRING (24.9633 60.3172, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EFHK_SAEZ
666,EFHK,CYYZ,POINT (24.9633 60.3172),POINT (-79.61450000000001 43.6817),"LINESTRING (24.9633 60.3172, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EFHK
667,EFHK,MMMX,POINT (24.9633 60.3172),POINT (-99.0719 19.4361),"LINESTRING (24.9633 60.3172, -99.0719 19.4361)",0.0,0.0,0.0,0.0,EFHK_MMMX
668,EFHK,CYVR,POINT (24.9633 60.3172),POINT (-123.1788 49.1951),"LINESTRING (24.9633 60.3172, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EFHK
669,EFHK,EDDF,POINT (24.9633 60.3172),POINT (8.570600000000001 50.0333),"LINESTRING (24.9633 60.3172, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,43.0,EDDF_EFHK
670,EFHK,KJFK,POINT (24.9633 60.3172),POINT (-73.77970000000001 40.6446),"LINESTRING (24.9633 60.3172, -73.77970000000001 40.6446)",0.0,0.0,0.0,-0.0,EFHK_KJFK
671,EFHK,SBGL,POINT (24.9633 60.3172),POINT (-43.2566 -22.8053),"LINESTRING (24.9633 60.3172, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EFHK_SBGL
672,EFHK,LEMD,POINT (24.9633 60.3172),POINT (-3.5626 40.4719),"LINESTRING (24.9633 60.3172, -3.5626 40.4719)",1.0,-0.0,-0.0,52.0,EFHK_LEMD
673,EFHK,ZSPD,POINT (24.9633 60.3172),POINT (121.8083 31.1443),"LINESTRING (24.9633 60.3172, 121.8083 31.1443)",0.0,0.0,0.0,-0.0,EFHK_ZSPD
674,EFHK,OMDB,POINT (24.9633 60.3172),POINT (55.3641 25.2566),"LINESTRING (24.9633 60.3172, 55.3641 25.2566)",0.0,-0.0,-0.0,-0.0,EFHK_OMDB
675,EFHK,LTFM,POINT (24.9633 60.3172),POINT (28.7425 41.2593),"LINESTRING (24.9633 60.3172, 28.7425 41.2593)",-0.0,1.0,-0.0,77.0,EFHK_LTFM
676,EFHK,ZBAA,POINT (24.9633 60.3172),POINT (116.6031 40.0799),"LINESTRING (24.9633 60.3172, 116.6031 40.0799)",0.0,0.0,0.0,0.0,EFHK_ZBAA
677,EFHK,VIDP,POINT (24.9633 60.3172),POINT (77.1006 28.5567),"LINESTRING (24.9633 60.3172, 77.1006 28.5567)",0.0,1.0,-0.0,76.0,EFHK_VIDP
678,EFHK,EFRO,POINT (24.9633 60.3172),POINT (25.8275 66.55800000000001),"LINESTRING (24.9633 60.3172, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFHK_EFRO
679,EFHK,EHEH,POINT (24.9633 60.3172),POINT (5.3784 51.4505),"LINESTRING (24.9633 60.3172, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EFHK_EHEH
681,EFHK,LDZA,POINT (24.9633 60.3172),POINT (16.0675 45.7407),"LINESTRING (24.9633 60.3172, 16.0675 45.7407)",-0.0,-0.0,-0.0,-0.0,EFHK_LDZA
682,EFHK,EBBR,POINT (24.9633 60.3172),POINT (4.4859 50.9002),"LINESTRING (24.9633 60.3172, 4.4859 50.9002)",1.0,-0.0,-0.0,38.0,EBBR_EFHK
683,EFHK,EIDW,POINT (24.9633 60.3172),POINT (-6.2701 53.4213),"LINESTRING (24.9633 60.3172, -6.2701 53.4213)",1.0,-0.0,-0.0,37.0,EFHK_EIDW
684,EFHK,LGAV,POINT (24.9633 60.3172),POINT (23.948 37.9362),"LINESTRING (24.9633 60.3172, 23.948 37.9362)",1.0,-0.0,-0.0,32.0,EFHK_LGAV
685,EFHK,BIKF,POINT (24.9633 60.3172),POINT (-21.9466 64.1318),"LINESTRING (24.9633 60.3172, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EFHK
686,EFHK,EETN,POINT (24.9633 60.3172),POINT (24.8165 59.4144),"LINESTRING (24.9633 60.3172, 24.8165 59.4144)",1.0,-0.0,-0.0,31.0,EETN_EFHK
687,EFHK,LKPR,POINT (24.9633 60.3172),POINT (14.2632 50.1018),"LINESTRING (24.9633 60.3172, 14.2632 50.1018)",1.0,-0.0,-0.0,34.0,EFHK_LKPR
688,EFHK,FACT,POINT (24.9633 60.3172),POINT (18.6021 -33.9715),"LINESTRING (24.9633 60.3172, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EFHK_FACT
689,EFHK,ESSA,POINT (24.9633 60.3172),POINT (17.9186 59.6519),"LINESTRING (24.9633 60.3172, 17.9186 59.6519)",1.0,-0.0,-0.0,56.0,EFHK_ESSA
690,EFHK,EGPH,POINT (24.9633 60.3172),POINT (-3.3725 55.95),"LINESTRING (24.9633 60.3172, -3.3725 55.95)",-0.0,-0.0,-0.0,-0.0,EFHK_EGPH
691,EFHK,LFQQ,POINT (24.9633 60.3172),POINT (3.1025 50.5669),"LINESTRING (24.9633 60.3172, 3.1025 50.5669)",1.0,-0.0,-0.0,32.0,EFHK_LFQQ
692,EFHK,LPPT,POINT (24.9633 60.3172),POINT (-9.135899999999999 38.7813),"LINESTRING (24.9633 60.3172, -9.135899999999999 38.7813)",0.0,0.0,0.0,0.0,EFHK_LPPT
693,LDZA,LIRF,POINT (16.0675 45.7407),POINT (12.239712 41.77354),"LINESTRING (16.0675 45.7407, 12.239712 41.77354)",1.0,-0.0,-0.0,46.0,LDZA_LIRF
694,LDZA,EDDT,POINT (16.0675 45.7407),POINT (13.2877 52.5597),"LINESTRING (16.0675 45.7407, 13.2877 52.5597)",1.0,-0.0,-0.0,35.0,EDDT_LDZA
695,LDZA,RJAA,POINT (16.0675 45.7407),POINT (140.3843 35.7702),"LINESTRING (16.0675 45.7407, 140.3843 35.7702)",0.0,0.0,0.0,0.0,LDZA_RJAA
696,LDZA,EDDM,POINT (16.0675 45.7407),POINT (11.7861 48.3538),"LINESTRING (16.0675 45.7407, 11.7861 48.3538)",1.0,-0.0,-0.0,42.0,EDDM_LDZA
697,LDZA,LFPG,POINT (16.0675 45.7407),POINT (2.55 49.0128),"LINESTRING (16.0675 45.7407, 2.55 49.0128)",1.0,-0.0,-0.0,56.0,LDZA_LFPG
698,LDZA,SAEZ,POINT (16.0675 45.7407),POINT (-58.5373 -34.8165),"LINESTRING (16.0675 45.7407, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,LDZA_SAEZ
699,LDZA,CYYZ,POINT (16.0675 45.7407),POINT (-79.61450000000001 43.6817),"LINESTRING (16.0675 45.7407, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_LDZA
700,LDZA,MMMX,POINT (16.0675 45.7407),POINT (-99.0719 19.4361),"LINESTRING (16.0675 45.7407, -99.0719 19.4361)",0.0,0.0,0.0,0.0,LDZA_MMMX
701,LDZA,CYVR,POINT (16.0675 45.7407),POINT (-123.1788 49.1951),"LINESTRING (16.0675 45.7407, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_LDZA
702,LDZA,EDDF,POINT (16.0675 45.7407),POINT (8.570600000000001 50.0333),"LINESTRING (16.0675 45.7407, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,31.0,EDDF_LDZA
703,LDZA,KJFK,POINT (16.0675 45.7407),POINT (-73.77970000000001 40.6446),"LINESTRING (16.0675 45.7407, -73.77970000000001 40.6446)",0.0,0.0,0.0,0.0,KJFK_LDZA
704,LDZA,SBGL,POINT (16.0675 45.7407),POINT (-43.2566 -22.8053),"LINESTRING (16.0675 45.7407, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,LDZA_SBGL
705,LDZA,LEMD,POINT (16.0675 45.7407),POINT (-3.5626 40.4719),"LINESTRING (16.0675 45.7407, -3.5626 40.4719)",1.0,-0.0,-0.0,35.0,LDZA_LEMD
706,LDZA,ZSPD,POINT (16.0675 45.7407),POINT (121.8083 31.1443),"LINESTRING (16.0675 45.7407, 121.8083 31.1443)",0.0,0.0,0.0,0.0,LDZA_ZSPD
707,LDZA,OMDB,POINT (16.0675 45.7407),POINT (55.3641 25.2566),"LINESTRING (16.0675 45.7407, 55.3641 25.2566)",0.0,0.0,0.0,0.0,LDZA_OMDB
708,LDZA,LTFM,POINT (16.0675 45.7407),POINT (28.7425 41.2593),"LINESTRING (16.0675 45.7407, 28.7425 41.2593)",1.0,-0.0,-0.0,56.0,LDZA_LTFM
