,ICAO Code_origin,ICAO Code_destination,City Name_origin,City Name_destination,Origin,Destination,Direct_flights,Transfer_flights,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Direct_pax,Transfering_pax,OD_pair,Total pax,Total flights
529,ZBAA,EDDT,Beijing,Berlin,POINT (116.6031 40.0799),POINT (13.2877 52.5597),"LINESTRING (116.6031 40.0799, 13.2877 52.5597)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 13.2877 52.5597)",0.0,0.0,0.0,0.0,0,EDDT_ZBAA,0.0,0.0
530,ZBAA,RJAA,Beijing,Tokyo,POINT (116.6031 40.0799),POINT (140.3843 35.7702),"LINESTRING (116.6031 40.0799, 140.3843 35.7702)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 140.3843 35.7702)",-0.0,1.0,1.0,376.0,0,RJAA_ZBAA,376.0,2.0
531,ZBAA,EDDM,Beijing,Munich,POINT (116.6031 40.0799),POINT (11.7861 48.3538),"LINESTRING (116.6031 40.0799, 11.7861 48.3538)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 11.7861 48.3538)",0.0,0.0,0.0,0.0,0,EDDM_ZBAA,0.0,0.0
532,ZBAA,LFPG,Beijing,Paris,POINT (116.6031 40.0799),POINT (2.55 49.0128),"LINESTRING (116.6031 40.0799, 2.55 49.0128)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 2.55 49.0128)",0.0,0.0,3.0,198.0,570,LFPG_ZBAA,768.0,3.0
533,ZBAA,SAEZ,Beijing,Buenos Aires,POINT (116.6031 40.0799),POINT (-58.5373 -34.8165),"LINESTRING (116.6031 40.0799, -58.5373 -34.8165)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,SAEZ_ZBAA,0.0,0.0
534,ZBAA,CYYZ,Beijing,Toronto,POINT (116.6031 40.0799),POINT (-79.6145 43.6817),"LINESTRING (116.6031 40.0799, -79.6145 43.6817)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_ZBAA,0.0,0.0
535,ZBAA,MMMX,Beijing,Mexico city,POINT (116.6031 40.0799),POINT (-99.0719 19.4361),"LINESTRING (116.6031 40.0799, -99.0719 19.4361)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,MMMX_ZBAA,0.0,0.0
536,ZBAA,CYVR,Beijing,Vancouver,POINT (116.6031 40.0799),POINT (-123.1788 49.1951),"LINESTRING (116.6031 40.0799, -123.1788 49.1951)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_ZBAA,0.0,0.0
537,ZBAA,EDDF,Beijing,Frankfurt,POINT (116.6031 40.0799),POINT (8.5706 50.0333),"LINESTRING (116.6031 40.0799, 8.5706 50.0333)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 8.5706 50.0333)",0.0,0.0,0.0,0.0,0,EDDF_ZBAA,0.0,0.0
538,ZBAA,KJFK,Beijing,New York,POINT (116.6031 40.0799),POINT (-73.7797 40.6446),"LINESTRING (116.6031 40.0799, -73.7797 40.6446)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,KJFK_ZBAA,0.0,0.0
539,ZBAA,SBGL,Beijing,Rio de Janeiro,POINT (116.6031 40.0799),POINT (-43.2566 -22.8053),"LINESTRING (116.6031 40.0799, -43.2566 -22.8053)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,SBGL_ZBAA,0.0,0.0
540,ZBAA,LEMD,Beijing,Madrid,POINT (116.6031 40.0799),POINT (-3.5626 40.4719),"LINESTRING (116.6031 40.0799, -3.5626 40.4719)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -3.5626 40.4719)",0.0,0.0,0.0,0.0,0,LEMD_ZBAA,0.0,0.0
541,ZBAA,ZSPD,Beijing,Shanghai,POINT (116.6031 40.0799),POINT (121.8083 31.1443),"LINESTRING (116.6031 40.0799, 121.8083 31.1443)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 121.8083 31.1443)",-0.0,0.0,1.0,256.0,0,ZBAA_ZSPD,256.0,1.0
542,ZBAA,OMDB,Beijing,Dubai,POINT (116.6031 40.0799),POINT (55.3641 25.2566),"LINESTRING (116.6031 40.0799, 55.3641 25.2566)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,OMDB_ZBAA,0.0,0.0
543,ZBAA,LTFM,Beijing,Instabul,POINT (116.6031 40.0799),POINT (28.7425 41.2593),"LINESTRING (116.6031 40.0799, 28.7425 41.2593)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 28.7425 41.2593)",0.0,0.0,0.0,0.0,0,LTFM_ZBAA,0.0,0.0
545,ZBAA,VIDP,Beijing,New Delhi,POINT (116.6031 40.0799),POINT (77.1006 28.5567),"LINESTRING (116.6031 40.0799, 77.1006 28.5567)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 77.1006 28.5567)",0.0,-0.0,-0.0,-0.0,0,VIDP_ZBAA,0.0,0.0
546,ZBAA,EFRO,Beijing,Rovaniemi,POINT (116.6031 40.0799),POINT (25.8275 66.558),"LINESTRING (116.6031 40.0799, 25.8275 66.558)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 25.8275 66.558)",0.0,0.0,0.0,0.0,0,EFRO_ZBAA,0.0,0.0
547,ZBAA,EHEH,Beijing,Eindhoven,POINT (116.6031 40.0799),POINT (5.3784 51.4505),"LINESTRING (116.6031 40.0799, 5.3784 51.4505)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 5.3784 51.4505)",0.0,0.0,0.0,0.0,0,EHEH_ZBAA,0.0,0.0
548,ZBAA,EFHK,Beijing,Helsinki,POINT (116.6031 40.0799),POINT (24.9633 60.3172),"LINESTRING (116.6031 40.0799, 24.9633 60.3172)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 24.9633 60.3172)",0.0,0.0,0.0,0.0,0,EFHK_ZBAA,0.0,0.0
549,ZBAA,LDZA,Beijing,Zagreb,POINT (116.6031 40.0799),POINT (16.0675 45.7407),"LINESTRING (116.6031 40.0799, 16.0675 45.7407)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 16.0675 45.7407)",0.0,0.0,0.0,0.0,0,LDZA_ZBAA,0.0,0.0
550,ZBAA,EBBR,Beijing,Brussels,POINT (116.6031 40.0799),POINT (4.4859 50.9002),"LINESTRING (116.6031 40.0799, 4.4859 50.9002)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 4.4859 50.9002)",0.0,0.0,0.0,0.0,0,EBBR_ZBAA,0.0,0.0
551,ZBAA,EIDW,Beijing,Dublin,POINT (116.6031 40.0799),POINT (-6.2701 53.4213),"LINESTRING (116.6031 40.0799, -6.2701 53.4213)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,EIDW_ZBAA,0.0,0.0
552,ZBAA,LGAV,Beijing,Athens,POINT (116.6031 40.0799),POINT (23.948 37.9362),"LINESTRING (116.6031 40.0799, 23.948 37.9362)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 23.948 37.9362)",0.0,0.0,0.0,0.0,0,LGAV_ZBAA,0.0,0.0
553,ZBAA,BIKF,Beijing,Reykjavik,POINT (116.6031 40.0799),POINT (-21.9466 64.1318),"LINESTRING (116.6031 40.0799, -21.9466 64.1318)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_ZBAA,0.0,0.0
554,ZBAA,EETN,Beijing,Tallinn,POINT (116.6031 40.0799),POINT (24.8165 59.4144),"LINESTRING (116.6031 40.0799, 24.8165 59.4144)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 24.8165 59.4144)",0.0,0.0,0.0,0.0,0,EETN_ZBAA,0.0,0.0
555,ZBAA,LKPR,Beijing,Parague,POINT (116.6031 40.0799),POINT (14.2632 50.1018),"LINESTRING (116.6031 40.0799, 14.2632 50.1018)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 14.2632 50.1018)",0.0,0.0,0.0,0.0,0,LKPR_ZBAA,0.0,0.0
556,ZBAA,FACT,Beijing,Cape town,POINT (116.6031 40.0799),POINT (18.6021 -33.9715),"LINESTRING (116.6031 40.0799, 18.6021 -33.9715)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,FACT_ZBAA,0.0,0.0
557,ZBAA,ESSA,Beijing,Stockholm,POINT (116.6031 40.0799),POINT (17.9186 59.6519),"LINESTRING (116.6031 40.0799, 17.9186 59.6519)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 17.9186 59.6519)",0.0,0.0,0.0,0.0,0,ESSA_ZBAA,0.0,0.0
558,ZBAA,EGPH,Beijing,Edinburgh,POINT (116.6031 40.0799),POINT (-3.3725 55.95),"LINESTRING (116.6031 40.0799, -3.3725 55.95)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -3.3725 55.95)",0.0,0.0,0.0,0.0,0,EGPH_ZBAA,0.0,0.0
559,ZBAA,LFQQ,Beijing,Lille,POINT (116.6031 40.0799),POINT (3.1025 50.5669),"LINESTRING (116.6031 40.0799, 3.1025 50.5669)","LINESTRING (116.6031 40.0799, 2.55 49.0128, 3.1025 50.5669)",0.0,0.0,0.0,0.0,0,LFQQ_ZBAA,0.0,0.0
560,ZBAA,LPPT,Beijing,Lisbon,POINT (116.6031 40.0799),POINT (-9.1359 38.7813),"LINESTRING (116.6031 40.0799, -9.1359 38.7813)","LINESTRING (116.6031 40.0799, 2.55 49.0128, -9.1359 38.7813)",0.0,0.0,0.0,0.0,0,LPPT_ZBAA,0.0,0.0
561,VIDP,LIRF,New Delhi,Rome,POINT (77.1006 28.5567),POINT (12.239712 41.77354),"LINESTRING (77.1006 28.5567, 12.239712 41.77354)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 12.239712 41.77354)",0.0,0.0,0.0,0.0,0,LIRF_VIDP,0.0,0.0
562,VIDP,EDDT,New Delhi,Berlin,POINT (77.1006 28.5567),POINT (13.2877 52.5597),"LINESTRING (77.1006 28.5567, 13.2877 52.5597)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 13.2877 52.5597)",0.0,0.0,0.0,0.0,0,EDDT_VIDP,0.0,0.0
563,VIDP,RJAA,New Delhi,Tokyo,POINT (77.1006 28.5567),POINT (140.3843 35.7702),"LINESTRING (77.1006 28.5567, 140.3843 35.7702)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,-0.0,0.0,0,RJAA_VIDP,0.0,0.0
564,VIDP,EDDM,New Delhi,Munich,POINT (77.1006 28.5567),POINT (11.7861 48.3538),"LINESTRING (77.1006 28.5567, 11.7861 48.3538)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 11.7861 48.3538)",0.0,0.0,0.0,0.0,0,EDDM_VIDP,0.0,0.0
565,VIDP,LFPG,New Delhi,Paris,POINT (77.1006 28.5567),POINT (2.55 49.0128),"LINESTRING (77.1006 28.5567, 2.55 49.0128)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 2.55 49.0128)",0.0,0.0,2.0,202.0,310,LFPG_VIDP,512.0,2.0
566,VIDP,SAEZ,New Delhi,Buenos Aires,POINT (77.1006 28.5567),POINT (-58.5373 -34.8165),"LINESTRING (77.1006 28.5567, -58.5373 -34.8165)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,SAEZ_VIDP,0.0,0.0
567,VIDP,CYYZ,New Delhi,Toronto,POINT (77.1006 28.5567),POINT (-79.6145 43.6817),"LINESTRING (77.1006 28.5567, -79.6145 43.6817)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_VIDP,0.0,0.0
568,VIDP,MMMX,New Delhi,Mexico city,POINT (77.1006 28.5567),POINT (-99.0719 19.4361),"LINESTRING (77.1006 28.5567, -99.0719 19.4361)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,MMMX_VIDP,0.0,0.0
569,VIDP,CYVR,New Delhi,Vancouver,POINT (77.1006 28.5567),POINT (-123.1788 49.1951),"LINESTRING (77.1006 28.5567, -123.1788 49.1951)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_VIDP,0.0,0.0
570,VIDP,EDDF,New Delhi,Frankfurt,POINT (77.1006 28.5567),POINT (8.5706 50.0333),"LINESTRING (77.1006 28.5567, 8.5706 50.0333)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 8.5706 50.0333)",0.0,0.0,0.0,0.0,0,EDDF_VIDP,0.0,0.0
571,VIDP,KJFK,New Delhi,New York,POINT (77.1006 28.5567),POINT (-73.7797 40.6446),"LINESTRING (77.1006 28.5567, -73.7797 40.6446)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,KJFK_VIDP,0.0,0.0
572,VIDP,SBGL,New Delhi,Rio de Janeiro,POINT (77.1006 28.5567),POINT (-43.2566 -22.8053),"LINESTRING (77.1006 28.5567, -43.2566 -22.8053)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,SBGL_VIDP,0.0,0.0
573,VIDP,LEMD,New Delhi,Madrid,POINT (77.1006 28.5567),POINT (-3.5626 40.4719),"LINESTRING (77.1006 28.5567, -3.5626 40.4719)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -3.5626 40.4719)",0.0,0.0,0.0,0.0,0,LEMD_VIDP,0.0,0.0
574,VIDP,ZSPD,New Delhi,Shanghai,POINT (77.1006 28.5567),POINT (121.8083 31.1443),"LINESTRING (77.1006 28.5567, 121.8083 31.1443)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 121.8083 31.1443)",0.0,-0.0,-0.0,-0.0,0,VIDP_ZSPD,0.0,0.0
575,VIDP,OMDB,New Delhi,Dubai,POINT (77.1006 28.5567),POINT (55.3641 25.2566),"LINESTRING (77.1006 28.5567, 55.3641 25.2566)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 55.3641 25.2566)",0.0,-0.0,0.0,-0.0,0,OMDB_VIDP,0.0,0.0
576,VIDP,LTFM,New Delhi,Instabul,POINT (77.1006 28.5567),POINT (28.7425 41.2593),"LINESTRING (77.1006 28.5567, 28.7425 41.2593)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 28.7425 41.2593)",0.0,-0.0,0.0,0.0,0,LTFM_VIDP,0.0,0.0
577,VIDP,ZBAA,New Delhi,Beijing,POINT (77.1006 28.5567),POINT (116.6031 40.0799),"LINESTRING (77.1006 28.5567, 116.6031 40.0799)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 116.6031 40.0799)",0.0,-0.0,0.0,0.0,0,VIDP_ZBAA,0.0,0.0
579,VIDP,EFRO,New Delhi,Rovaniemi,POINT (77.1006 28.5567),POINT (25.8275 66.558),"LINESTRING (77.1006 28.5567, 25.8275 66.558)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 25.8275 66.558)",0.0,0.0,0.0,0.0,0,EFRO_VIDP,0.0,0.0
580,VIDP,EHEH,New Delhi,Eindhoven,POINT (77.1006 28.5567),POINT (5.3784 51.4505),"LINESTRING (77.1006 28.5567, 5.3784 51.4505)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 5.3784 51.4505)",0.0,0.0,0.0,0.0,0,EHEH_VIDP,0.0,0.0
581,VIDP,EFHK,New Delhi,Helsinki,POINT (77.1006 28.5567),POINT (24.9633 60.3172),"LINESTRING (77.1006 28.5567, 24.9633 60.3172)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 24.9633 60.3172)",0.0,0.0,0.0,0.0,0,EFHK_VIDP,0.0,0.0
582,VIDP,LDZA,New Delhi,Zagreb,POINT (77.1006 28.5567),POINT (16.0675 45.7407),"LINESTRING (77.1006 28.5567, 16.0675 45.7407)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 16.0675 45.7407)",0.0,0.0,0.0,0.0,0,LDZA_VIDP,0.0,0.0
583,VIDP,EBBR,New Delhi,Brussels,POINT (77.1006 28.5567),POINT (4.4859 50.9002),"LINESTRING (77.1006 28.5567, 4.4859 50.9002)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 4.4859 50.9002)",0.0,0.0,0.0,0.0,0,EBBR_VIDP,0.0,0.0
584,VIDP,EIDW,New Delhi,Dublin,POINT (77.1006 28.5567),POINT (-6.2701 53.4213),"LINESTRING (77.1006 28.5567, -6.2701 53.4213)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,EIDW_VIDP,0.0,0.0
585,VIDP,LGAV,New Delhi,Athens,POINT (77.1006 28.5567),POINT (23.948 37.9362),"LINESTRING (77.1006 28.5567, 23.948 37.9362)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 23.948 37.9362)",0.0,0.0,0.0,0.0,0,LGAV_VIDP,0.0,0.0
586,VIDP,BIKF,New Delhi,Reykjavik,POINT (77.1006 28.5567),POINT (-21.9466 64.1318),"LINESTRING (77.1006 28.5567, -21.9466 64.1318)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_VIDP,0.0,0.0
587,VIDP,EETN,New Delhi,Tallinn,POINT (77.1006 28.5567),POINT (24.8165 59.4144),"LINESTRING (77.1006 28.5567, 24.8165 59.4144)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 24.8165 59.4144)",0.0,0.0,0.0,0.0,0,EETN_VIDP,0.0,0.0
588,VIDP,LKPR,New Delhi,Parague,POINT (77.1006 28.5567),POINT (14.2632 50.1018),"LINESTRING (77.1006 28.5567, 14.2632 50.1018)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 14.2632 50.1018)",0.0,0.0,0.0,0.0,0,LKPR_VIDP,0.0,0.0
589,VIDP,FACT,New Delhi,Cape town,POINT (77.1006 28.5567),POINT (18.6021 -33.9715),"LINESTRING (77.1006 28.5567, 18.6021 -33.9715)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,FACT_VIDP,0.0,0.0
590,VIDP,ESSA,New Delhi,Stockholm,POINT (77.1006 28.5567),POINT (17.9186 59.6519),"LINESTRING (77.1006 28.5567, 17.9186 59.6519)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 17.9186 59.6519)",0.0,0.0,0.0,0.0,0,ESSA_VIDP,0.0,0.0
591,VIDP,EGPH,New Delhi,Edinburgh,POINT (77.1006 28.5567),POINT (-3.3725 55.95),"LINESTRING (77.1006 28.5567, -3.3725 55.95)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -3.3725 55.95)",0.0,0.0,0.0,0.0,0,EGPH_VIDP,0.0,0.0
592,VIDP,LFQQ,New Delhi,Lille,POINT (77.1006 28.5567),POINT (3.1025 50.5669),"LINESTRING (77.1006 28.5567, 3.1025 50.5669)","LINESTRING (77.1006 28.5567, 2.55 49.0128, 3.1025 50.5669)",0.0,0.0,0.0,0.0,0,LFQQ_VIDP,0.0,0.0
593,VIDP,LPPT,New Delhi,Lisbon,POINT (77.1006 28.5567),POINT (-9.1359 38.7813),"LINESTRING (77.1006 28.5567, -9.1359 38.7813)","LINESTRING (77.1006 28.5567, 2.55 49.0128, -9.1359 38.7813)",0.0,0.0,0.0,0.0,0,LPPT_VIDP,0.0,0.0
594,EFRO,LIRF,Rovaniemi,Rome,POINT (25.8275 66.558),POINT (12.239712 41.77354),"LINESTRING (25.8275 66.558, 12.239712 41.77354)","LINESTRING (25.8275 66.558, 2.55 49.0128, 12.239712 41.77354)",0.0,0.0,0.0,0.0,0,EFRO_LIRF,0.0,0.0
595,EFRO,EDDT,Rovaniemi,Berlin,POINT (25.8275 66.558),POINT (13.2877 52.5597),"LINESTRING (25.8275 66.558, 13.2877 52.5597)","LINESTRING (25.8275 66.558, 2.55 49.0128, 13.2877 52.5597)",0.0,0.0,0.0,0.0,0,EDDT_EFRO,0.0,0.0
596,EFRO,RJAA,Rovaniemi,Tokyo,POINT (25.8275 66.558),POINT (140.3843 35.7702),"LINESTRING (25.8275 66.558, 140.3843 35.7702)","LINESTRING (25.8275 66.558, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,0.0,0.0,0,EFRO_RJAA,0.0,0.0
597,EFRO,EDDM,Rovaniemi,Munich,POINT (25.8275 66.558),POINT (11.7861 48.3538),"LINESTRING (25.8275 66.558, 11.7861 48.3538)","LINESTRING (25.8275 66.558, 2.55 49.0128, 11.7861 48.3538)",0.0,0.0,0.0,0.0,0,EDDM_EFRO,0.0,0.0
598,EFRO,LFPG,Rovaniemi,Paris,POINT (25.8275 66.558),POINT (2.55 49.0128),"LINESTRING (25.8275 66.558, 2.55 49.0128)","LINESTRING (25.8275 66.558, 2.55 49.0128, 2.55 49.0128)",1.0,0.0,0.0,18.0,38,EFRO_LFPG,56.0,1.0
599,EFRO,SAEZ,Rovaniemi,Buenos Aires,POINT (25.8275 66.558),POINT (-58.5373 -34.8165),"LINESTRING (25.8275 66.558, -58.5373 -34.8165)","LINESTRING (25.8275 66.558, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,EFRO_SAEZ,0.0,0.0
600,EFRO,CYYZ,Rovaniemi,Toronto,POINT (25.8275 66.558),POINT (-79.6145 43.6817),"LINESTRING (25.8275 66.558, -79.6145 43.6817)","LINESTRING (25.8275 66.558, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_EFRO,0.0,0.0
601,EFRO,MMMX,Rovaniemi,Mexico city,POINT (25.8275 66.558),POINT (-99.0719 19.4361),"LINESTRING (25.8275 66.558, -99.0719 19.4361)","LINESTRING (25.8275 66.558, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,EFRO_MMMX,0.0,0.0
602,EFRO,CYVR,Rovaniemi,Vancouver,POINT (25.8275 66.558),POINT (-123.1788 49.1951),"LINESTRING (25.8275 66.558, -123.1788 49.1951)","LINESTRING (25.8275 66.558, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_EFRO,0.0,0.0
603,EFRO,EDDF,Rovaniemi,Frankfurt,POINT (25.8275 66.558),POINT (8.5706 50.0333),"LINESTRING (25.8275 66.558, 8.5706 50.0333)","LINESTRING (25.8275 66.558, 2.55 49.0128, 8.5706 50.0333)",0.0,0.0,0.0,0.0,0,EDDF_EFRO,0.0,0.0
604,EFRO,KJFK,Rovaniemi,New York,POINT (25.8275 66.558),POINT (-73.7797 40.6446),"LINESTRING (25.8275 66.558, -73.7797 40.6446)","LINESTRING (25.8275 66.558, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,EFRO_KJFK,0.0,0.0
605,EFRO,SBGL,Rovaniemi,Rio de Janeiro,POINT (25.8275 66.558),POINT (-43.2566 -22.8053),"LINESTRING (25.8275 66.558, -43.2566 -22.8053)","LINESTRING (25.8275 66.558, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,EFRO_SBGL,0.0,0.0
606,EFRO,LEMD,Rovaniemi,Madrid,POINT (25.8275 66.558),POINT (-3.5626 40.4719),"LINESTRING (25.8275 66.558, -3.5626 40.4719)","LINESTRING (25.8275 66.558, 2.55 49.0128, -3.5626 40.4719)",0.0,0.0,0.0,0.0,0,EFRO_LEMD,0.0,0.0
607,EFRO,ZSPD,Rovaniemi,Shanghai,POINT (25.8275 66.558),POINT (121.8083 31.1443),"LINESTRING (25.8275 66.558, 121.8083 31.1443)","LINESTRING (25.8275 66.558, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,0.0,0.0,0,EFRO_ZSPD,0.0,0.0
608,EFRO,OMDB,Rovaniemi,Dubai,POINT (25.8275 66.558),POINT (55.3641 25.2566),"LINESTRING (25.8275 66.558, 55.3641 25.2566)","LINESTRING (25.8275 66.558, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,EFRO_OMDB,0.0,0.0
609,EFRO,LTFM,Rovaniemi,Instabul,POINT (25.8275 66.558),POINT (28.7425 41.2593),"LINESTRING (25.8275 66.558, 28.7425 41.2593)","LINESTRING (25.8275 66.558, 2.55 49.0128, 28.7425 41.2593)",0.0,0.0,0.0,0.0,0,EFRO_LTFM,0.0,0.0
610,EFRO,ZBAA,Rovaniemi,Beijing,POINT (25.8275 66.558),POINT (116.6031 40.0799),"LINESTRING (25.8275 66.558, 116.6031 40.0799)","LINESTRING (25.8275 66.558, 2.55 49.0128, 116.6031 40.0799)",0.0,0.0,0.0,0.0,0,EFRO_ZBAA,0.0,0.0
611,EFRO,VIDP,Rovaniemi,New Delhi,POINT (25.8275 66.558),POINT (77.1006 28.5567),"LINESTRING (25.8275 66.558, 77.1006 28.5567)","LINESTRING (25.8275 66.558, 2.55 49.0128, 77.1006 28.5567)",0.0,0.0,0.0,0.0,0,EFRO_VIDP,0.0,0.0
613,EFRO,EHEH,Rovaniemi,Eindhoven,POINT (25.8275 66.558),POINT (5.3784 51.4505),"LINESTRING (25.8275 66.558, 5.3784 51.4505)","LINESTRING (25.8275 66.558, 2.55 49.0128, 5.3784 51.4505)",0.0,0.0,0.0,0.0,0,EFRO_EHEH,0.0,0.0
614,EFRO,EFHK,Rovaniemi,Helsinki,POINT (25.8275 66.558),POINT (24.9633 60.3172),"LINESTRING (25.8275 66.558, 24.9633 60.3172)","LINESTRING (25.8275 66.558, 2.55 49.0128, 24.9633 60.3172)",-0.0,0.0,0.0,-0.0,0,EFHK_EFRO,0.0,0.0
615,EFRO,LDZA,Rovaniemi,Zagreb,POINT (25.8275 66.558),POINT (16.0675 45.7407),"LINESTRING (25.8275 66.558, 16.0675 45.7407)","LINESTRING (25.8275 66.558, 2.55 49.0128, 16.0675 45.7407)",0.0,0.0,0.0,0.0,0,EFRO_LDZA,0.0,0.0
616,EFRO,EBBR,Rovaniemi,Brussels,POINT (25.8275 66.558),POINT (4.4859 50.9002),"LINESTRING (25.8275 66.558, 4.4859 50.9002)","LINESTRING (25.8275 66.558, 2.55 49.0128, 4.4859 50.9002)",0.0,0.0,0.0,0.0,0,EBBR_EFRO,0.0,0.0
617,EFRO,EIDW,Rovaniemi,Dublin,POINT (25.8275 66.558),POINT (-6.2701 53.4213),"LINESTRING (25.8275 66.558, -6.2701 53.4213)","LINESTRING (25.8275 66.558, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,EFRO_EIDW,0.0,0.0
618,EFRO,LGAV,Rovaniemi,Athens,POINT (25.8275 66.558),POINT (23.948 37.9362),"LINESTRING (25.8275 66.558, 23.948 37.9362)","LINESTRING (25.8275 66.558, 2.55 49.0128, 23.948 37.9362)",0.0,0.0,0.0,0.0,0,EFRO_LGAV,0.0,0.0
619,EFRO,BIKF,Rovaniemi,Reykjavik,POINT (25.8275 66.558),POINT (-21.9466 64.1318),"LINESTRING (25.8275 66.558, -21.9466 64.1318)","LINESTRING (25.8275 66.558, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_EFRO,0.0,0.0
